live_id,species,user_id,user_name,gender,time,content,label
1572247695,美容护肤,3xwwwb4frs76yk2,清***,未知,2025/4/26 23:06,[666][666][666][666][666][666][爱心][爱心,0
1572247695,美容护肤,3xhrhb7nwbqahvq,紫***,未知,2025/4/26 23:06,第一次买,1
1572247695,美容护肤,3x6x89q2j35f7aq,季***,未知,2025/4/26 23:06,求中奖,0
1572247695,美容护肤,3xick3r2mcukdri,飘***,未知,2025/4/26 23:06,一针能做几次,1
1572247695,美容护肤,3xji6csspacc9vc,****,未知,2025/4/26 23:06,"想要DNA纳超光子,在那里购买",1
1572247695,美容护肤,3xnrez9t6svesze,山***,未知,2025/4/26 23:06,效果看得见,1
1572247695,美容护肤,3xra6qvjaifhbk4,遇***,未知,2025/4/26 23:06,没关注,0
1572247695,美容护肤,3xz4yrp3bjbv2fe,元***,未知,2025/4/26 23:06,我是新人,0
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:06,完全不需要送我就用了两盒嘴角纹就好了,1
1572247695,美容护肤,3x36n2p483ywfku,小***,未知,2025/4/26 23:06,我是新人4盒,1
1572247695,美容护肤,3xfjcd55m3meh2s,一***,未知,2025/4/26 23:06,"4盒,拍完了",1
1572247695,美容护肤,3xhkcz8qiqdnyds,回***,未知,2025/4/26 23:06,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][,0
1572247695,美容护肤,3x5qk8qn5zby3cm,白***,未知,2025/4/26 23:06,支持支持支持,0
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:06,川字纹我就用了两盒压根不需要那么多,0
1572247695,美容护肤,3x2y6h5h9yaywuk,月***,未知,2025/4/26 23:06,刚关注的,0
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:06,我就用了一盒皮肤就提亮了要那么多用不完的,1
1572247695,美容护肤,3xeest3e34y9n2u,半***,未知,2025/4/26 23:06,今天来等新品DNA钠超光子,1
1572247695,美容护肤,3xji6csspacc9vc,****,未知,2025/4/26 23:06,"特意来买你家DNA纳超光子的,琪琪",1
1572247695,美容护肤,3xv564bh8ivrjhq,容***,未知,2025/4/26 23:06,关注了几个月,0
1572247695,美容护肤,3xfbqndgs4gjzx9,经***,未知,2025/4/26 23:06,晚上好[赞][赞],0
1572247695,美容护肤,3x6fmehcvq2aynu,王***,未知,2025/4/26 23:06,"4盒,第一次看直播.就拍",1
1572247695,美容护肤,3xeest3e34y9n2u,半***,未知,2025/4/26 23:06,"在你们店里做过,今天期待DNA钠超光子上新",1
1572247695,美容护肤,3x24hf39v9x3hpe,张***,未知,2025/4/26 23:06,能保持多久,1
1572247695,美容护肤,3x95hqkzpcx4e6u,封***,未知,2025/4/26 23:06,运费险吗,1
1572247695,美容护肤,3xp6khwqc4nkcss,敏***,未知,2025/4/26 23:06,有赠品么,1
1572247695,美容护肤,3xscy83fvqyebag,枫***,未知,2025/4/26 23:06,感谢琪琪,0
1572247695,美容护肤,3xji6csspacc9vc,****,未知,2025/4/26 23:06,奔着DNA纳超光子来的,1
1572247695,美容护肤,3xxmx3yfq9m4e84,六***,未知,2025/4/26 23:06,支持支持支持支持支持支持琪琪,0
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:06,法令纹用了一盒消了确实好用,1
1572247695,美容护肤,3xrpbwth353fqrs,欢***,未知,2025/4/26 23:06,眼袋呢,0
1572247695,美容护肤,3xj9gfq38hgrnxe,忻***,未知,2025/4/26 23:06,太给力了,0
1572247695,美容护肤,3xgwfe83mqifixa,风***,未知,2025/4/26 23:06,行不行的,0
1572247695,美容护肤,3xz2258hzaqkg2m,若***,未知,2025/4/26 23:06,"血清刷纹针我在你店里做过1疗程,别人都说我年轻了很多",1
1572247695,美容护肤,3xps2javxrjtsxu,栀***,未知,2025/4/26 23:06,感谢感谢,0
1572247695,美容护肤,3x95hqkzpcx4e6u,封***,未知,2025/4/26 23:06,有运费险吗,1
1572247695,美容护肤,3x6r3nnckz7hrke,快***,未知,2025/4/26 23:06,眼袋管用吗,1
1572247695,美容护肤,3xscy83fvqyebag,枫***,未知,2025/4/26 23:06,太划算了,1
1572247695,美容护肤,3x8rxfbnmir8imi,许***,未知,2025/4/26 23:06,眼袋行吗,1
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:06,"才用了4针而已,整张脸都亮了",1
1572247695,美容护肤,3xji6csspacc9vc,****,未知,2025/4/26 23:06,可以上DNA纳超光子吗,1
1572247695,美容护肤,3x8rjresnn996tc,真***,未知,2025/4/26 23:06,50多岁的可以用吗,1
1572247695,美容护肤,3xeest3e34y9n2u,半***,未知,2025/4/26 23:06,想要你家新品DNA钠超光子,1
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:06,刷纹针真的超级好用,1
1572247695,美容护肤,3xz2258hzaqkg2m,若***,未知,2025/4/26 23:06,"我双下巴严重,体验过6针就好了",1
1572247695,美容护肤,3x6ftd96uvsm9hy,晴***,未知,2025/4/26 23:06,没抢到呀,0
1572247695,美容护肤,3xmuzgpp5qkvxbq,快***,未知,2025/4/26 23:06,布丁还牛,0
1572247695,美容护肤,3xz7bikaeuyiq22,面***,未知,2025/4/26 23:06,好的好的,0
1572247695,美容护肤,3xz2258hzaqkg2m,若***,未知,2025/4/26 23:06,"琪琪这款我只体验了4针,我的脸就年轻了很多",1
1572247695,美容护肤,3x5dscbqqtybwvi,夏***,未知,2025/4/26 23:06,活动力度好大,0
1572247695,美容护肤,3xrx32y6nkqrx29,娇***,未知,2025/4/26 23:06,没抢到,1
1572247695,美容护肤,3xfjcd55m3meh2s,一***,未知,2025/4/26 23:06,"今天晚上,破力[赞][赞][赞][赞][赞][赞][赞][赞]",0
1572247695,美容护肤,3xiy8pafivfcv29,刘***,未知,2025/4/26 23:06,主播晚上好,0
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:06,"我才用了俩盒疗程,皱纹都消掉了",1
1572247695,美容护肤,3x2y6h5h9yaywuk,月***,未知,2025/4/26 23:06,"好,谢谢",0
1572247695,美容护肤,3x2x47yssjfumvs,冰***,未知,2025/4/26 23:07,拍过的也给4套吗,1
1572247695,美容护肤,3x5dscbqqtybwvi,夏***,未知,2025/4/26 23:07,好划算,1
1572247695,美容护肤,3xz2258hzaqkg2m,若***,未知,2025/4/26 23:07,"刷纹针我现在体验15针的,皱纹消完了",1
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:07,"我双下巴很严重,体验过6针改善好了",1
1572247695,美容护肤,3x8rxfbnmir8imi,许***,未知,2025/4/26 23:07,眼袋有用吗,1
1572247695,美容护肤,3xj9gfq38hgrnxe,忻***,未知,2025/4/26 23:07,太划算了[赞],1
1572247695,美容护肤,3x8rjresnn996tc,真***,未知,2025/4/26 23:07,眼袋可以用吗,1
1572247695,美容护肤,3xuhdzynhs33p5k,方***,未知,2025/4/26 23:07,下单了,1
1572247695,美容护肤,3x36n2p483ywfku,小***,未知,2025/4/26 23:07,行感恩美女,0
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:07,上回跟我姐妹去做了7针现在法令纹都消了,1
1572247695,美容护肤,3xsrquvj9du4iza,微***,未知,2025/4/26 23:07,没拍到,0
1572247695,美容护肤,3xeest3e34y9n2u,半***,未知,2025/4/26 23:07,等新品DNA钠超光子,1
1572247695,美容护肤,3xz2258hzaqkg2m,若***,未知,2025/4/26 23:07,"我嘴角纹抹好了,用了12针",1
1572247695,美容护肤,3xut4riedqw4ww2,星***,未知,2025/4/26 23:07,"一单四盒吧琪琪,拍了两套[捂脸]",1
1572247695,美容护肤,3xgm68jm8iy83ju,追***,未知,2025/4/26 23:07,怎么使用,1
1572247695,美容护肤,3x87zjvfnh23wc4,小***,未知,2025/4/26 23:07,谢谢棋棋,0
1572247695,美容护肤,3xscy83fvqyebag,枫***,未知,2025/4/26 23:07,太便宜了,1
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:07,用了8支皱纹消了皮肤也变白了值得推荐,1
1572247695,美容护肤,3xwrcyumkfhaugi,苹***,未知,2025/4/26 23:07,活动力度太大了,0
1572247695,美容护肤,3xghimxfs973ata,欣***,未知,2025/4/26 23:07,3十1,0
1572247695,美容护肤,3xpnytvj3nkkwfy,岚***,未知,2025/4/26 23:07,琪琪最好子,0
1572247695,美容护肤,3xps2javxrjtsxu,栀***,未知,2025/4/26 23:07,很划算,1
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:07,在美容院体验了8针鼻梁纹真的好了,1
1572247695,美容护肤,3x6sbycfax9yx3y,楼***,未知,2025/4/26 23:07,主播辛苦了,0
1572247695,美容护肤,3xysa5h2bm9nvyg,冬***,未知,2025/4/26 23:07,给力给力给力,0
1572247695,美容护肤,3xyt7fpkyta7b6s,二***,未知,2025/4/26 23:07,给力太大气了[赞][赞][赞],0
1572247695,美容护肤,3xwrcyumkfhaugi,苹***,未知,2025/4/26 23:07,感谢琪琪,0
1572247695,美容护肤,3xz4yrp3bjbv2fe,元***,未知,2025/4/26 23:07,"美女主播,我已拍了",1
1572247695,美容护肤,3xtra7733yzmgyi,l***,未知,2025/4/26 23:07,太给力了[赞][赞][赞],0
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:07,我妈用了9支皮肤提亮了她很开心,1
1572247695,美容护肤,3xukve5a3f6gc4y,弘***,未知,2025/4/26 23:07,一套有几只,1
1572247695,美容护肤,3x36n2p483ywfku,小***,未知,2025/4/26 23:07,给我也发4盒,1
1572247695,美容护肤,3xj9gfq38hgrnxe,忻***,未知,2025/4/26 23:07,太便宜了[赞],1
1572247695,美容护肤,3xv94r847bbu7wu,王***,未知,2025/4/26 23:07,一针用几次呢,1
1572247695,美容护肤,3xratfrr8jii5ny,荟***,未知,2025/4/26 23:07,是拍一发4套,1
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:07,上回做了8针川字纹消了特意来回馈,0
1572247695,美容护肤,3x4arrhrebzyjcw,冰***,未知,2025/4/26 23:07,感谢主播,0
1572247695,美容护肤,3xf54p8g2efrgwu,A***,未知,2025/4/26 23:07,眼袋有用吗,1
1572247695,美容护肤,3xz2258hzaqkg2m,若***,未知,2025/4/26 23:07,"血清刷纹针太好用了,才用了4针,整张脸都亮了好多",1
1572247695,美容护肤,3xbqqrz49ux5pcg,R***,未知,2025/4/26 23:07,已经拍了,1
1572247695,美容护肤,3xeybq6erbhmsk9,随***,未知,2025/4/26 23:07,"新人,用的好还会买",1
1572247695,美容护肤,3xyxb6c6jw5ng6i,梅***,未知,2025/4/26 23:07,刚下了单了,1
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:07,脸部下垂很严重用了两盒提拉上来了,1
1572247695,美容护肤,3xps2javxrjtsxu,栀***,未知,2025/4/26 23:07,感谢感谢,0
1572247695,美容护肤,3xpk7dz9kij526k,梦***,未知,2025/4/26 23:07,谢谢琪琪,0
1572247695,美容护肤,3xfjcd55m3meh2s,一***,未知,2025/4/26 23:07,"主播老板娘给你点赞,给力",0
1572247695,美容护肤,3xftzbwh2vxkkcs,紫***,未知,2025/4/26 23:07,我下单是4盒吗,1
1572247695,美容护肤,3x87zjvfnh23wc4,小***,未知,2025/4/26 23:07,太给力了,0
1572247695,美容护肤,3xmg5bs9htkkmnw,叶***,未知,2025/4/26 23:07,刚拍的也是4盒吧,1
1572247695,美容护肤,3xju3bzce43ytqi,苦***,未知,2025/4/26 23:07,"我都拍完了,还给4套吗",1
1572247695,美容护肤,3x8b7ijv2aw6kqs,周***,未知,2025/4/26 23:07,那我拍过了,1
1572247695,美容护肤,3xsyr8tt99un549,快***,未知,2025/4/26 23:07,会反谈吗,0
1572247695,美容护肤,3xapiyprm2z3ere,***,未知,2025/4/26 23:07,"怎么使用,先教",1
1572247695,美容护肤,3x7kjrh5qsxemxm,开***,未知,2025/4/26 23:07,怎么使用,1
1572247695,美容护肤,3xz2258hzaqkg2m,若***,未知,2025/4/26 23:07,血清刷纹针太好用了,1
1572247695,美容护肤,3xvxvejhkzq47ci,梅***,未知,2025/4/26 23:07,刚下单的,1
1572247695,美容护肤,3xeest3e34y9n2u,半***,未知,2025/4/26 23:07,"今天很优惠啊,拍了12单",1
1572247695,美容护肤,3xwrcyumkfhaugi,苹***,未知,2025/4/26 23:07,琪琪太宠粉了,0
1572247695,美容护肤,3xpjmu4x6cyfua6,梦***,未知,2025/4/26 23:07,主播用了能管多久,1
1572247695,美容护肤,3xratfrr8jii5ny,荟***,未知,2025/4/26 23:07,"拍了,加急",1
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:07,"我在你家美容院做过11针,法令纹抹掉了",1
1572247695,美容护肤,3xxxc6uuzv44q6q,拾***,未知,2025/4/26 23:07,下单了,1
1572247695,美容护肤,3xxrps67ceysrba,店***,未知,2025/4/26 23:07,川字纹管用吗,1
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:07,去了美容院做了6次现在脸上皱纹都消了,0
1572247695,美容护肤,3x5gvzucycagfes,人***,未知,2025/4/26 23:07,皱纹贴皱纹贴皱纹贴皱纹贴皱纹贴,1
1572247695,美容护肤,3xxirpkf5bfsr2m,重***,未知,2025/4/26 23:08,"已拍一单,发4盒对吧",1
1572247695,美容护肤,3xxxc6uuzv44q6q,拾***,未知,2025/4/26 23:08,下单了加急,1
1572247695,美容护肤,3xscy83fvqyebag,枫***,未知,2025/4/26 23:08,看到了,0
1572247695,美容护肤,3xiiqgsuatxykiu,燕***,未知,2025/4/26 23:08,已拍加急!,1
1572247695,美容护肤,3xgy8tzb5idxhrq,心***,未知,2025/4/26 23:08,己拍加急,1
1572247695,美容护肤,3xv564bh8ivrjhq,容***,未知,2025/4/26 23:08,血清能抹掉眼袋吗,1
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:08,"刷纹针我才体验12针,川字纹都消掉了",1
1572247695,美容护肤,3xsekti7k394jcm,张***,未知,2025/4/26 23:08,"给力,给力[赞][赞][赞]",0
1572247695,美容护肤,3x6zj6x3vtrp97k,鑫***,未知,2025/4/26 23:08,拍了的也4套吗,1
1572247695,美容护肤,3xps2javxrjtsxu,栀***,未知,2025/4/26 23:08,做琪琪粉丝太幸福了,0
1572247695,美容护肤,3xmsj3ris5pqppg,雍***,未知,2025/4/26 23:08,我中奖了[龇牙]谢谢美女,0
1572247695,美容护肤,3xj9gfq38hgrnxe,忻***,未知,2025/4/26 23:08,抢不到,0
1572247695,美容护肤,3xji6csspacc9vc,****,未知,2025/4/26 23:08,四盒在上点,1
1572247695,美容护肤,3xebgbbjys7fkhu,***,未知,2025/4/26 23:08,好产品值得推荐[赞][赞][赞],1
1572247695,美容护肤,3xwrcyumkfhaugi,苹***,未知,2025/4/26 23:08,压根抢不到,0
1572247695,美容护肤,3xeest3e34y9n2u,半***,未知,2025/4/26 23:08,拍了10单就没有了,1
1572247695,美容护肤,3x5dscbqqtybwvi,夏***,未知,2025/4/26 23:08,点开就没了没拍到,0
1572247695,美容护肤,3xvh2ccpi5f2j8m,U***,未知,2025/4/26 23:08,我今天都一天都看你这个,0
1572247695,美容护肤,3x4xiq6bvnxe7k2,营***,未知,2025/4/26 23:08,没抢到,1
1572247695,美容护肤,3xwepivmm9kav5e,成***,未知,2025/4/26 23:08,主播已下单加急发货,0
1572247695,美容护肤,3xvtzk9trgvqxdu,喵***,未知,2025/4/26 23:08,抢到了4套的,1
1572247695,美容护肤,3xji6csspacc9vc,****,未知,2025/4/26 23:08,"很优惠,开了12单,没有了",1
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:08,用了一盒暗沉无光的脸提亮了,1
1572247695,美容护肤,3xr5cnn7pqhvze9,张***,未知,2025/4/26 23:08,已拍加急发货,1
1572247695,美容护肤,3x36n2p483ywfku,小***,未知,2025/4/26 23:08,我先拍了要发4盒呀,1
1572247695,美容护肤,3xcj5pvu6rg4gjy,1***,未知,2025/4/26 23:08,"前面拍了,现在给几套",1
1572247695,美容护肤,3xeest3e34y9n2u,半***,未知,2025/4/26 23:08,第一次来拍了10单就没有了,1
1572247695,美容护肤,3xzpcejrnahq3ay,慧***,未知,2025/4/26 23:08,没有了,0
1572247695,美容护肤,3xne8iek8smceve,微***,未知,2025/4/26 23:08,拍了加急发货!,1
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:08,"效果太好了,我用了9针抬头纹抹掉了",1
1572247695,美容护肤,3xps2javxrjtsxu,栀***,未知,2025/4/26 23:08,压根就没有抢到,0
1572247695,美容护肤,3xpk7dz9kij526k,梦***,未知,2025/4/26 23:08,眼袋好用吗,1
1572247695,美容护肤,3xrff4fuqmtsbt6,东***,未知,2025/4/26 23:08,拍了一单,1
1572247695,美容护肤,3xscy83fvqyebag,枫***,未知,2025/4/26 23:08,没有抢到四盒再上点,1
1572247695,美容护肤,3xwrcyumkfhaugi,苹***,未知,2025/4/26 23:08,四盒接着上没有抢到,1
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:08,"犹豫下就没啦,平常都要6500买的一盒,完全抢不到",1
1572247695,美容护肤,3xji6csspacc9vc,****,未知,2025/4/26 23:08,"确实划算,拍了11单",1
1572247695,美容护肤,3x5dscbqqtybwvi,夏***,未知,2025/4/26 23:08,4盒再上点没拍到,1
1572247695,美容护肤,3xj9gfq38hgrnxe,忻***,未知,2025/4/26 23:08,抢不到四盒多上点,1
1572247695,美容护肤,3x6ftd96uvsm9hy,晴***,未知,2025/4/26 23:08,眼纹能掉吗,1
1572247695,美容护肤,3xbx7hxv7zpv7ii,＠***,未知,2025/4/26 23:08,已拍加急亲谢谢,1
1572247695,美容护肤,3xyaqy5ktym5vky,快***,未知,2025/4/26 23:08,继续上,0
1572247695,美容护肤,3xvxdxje57ffvnw,欣***,未知,2025/4/26 23:08,没拍到,0
1572247695,美容护肤,3xib8gbcau4rtii,丸***,未知,2025/4/26 23:08,白天用还是晚上用,1
1572247695,美容护肤,3xpgzhyb29n88c6,知***,未知,2025/4/26 23:08,晚上好主播,0
1572247695,美容护肤,3xgm68jm8iy83ju,追***,未知,2025/4/26 23:08,怎么使用,1
1572247695,美容护肤,3xsybb3qimtm3uw,芙***,未知,2025/4/26 23:08,"给力,抢到了",0
1572247695,美容护肤,3xetr65myiyh5sm,淡***,未知,2025/4/26 23:08,整脸用吗,1
1572247695,美容护肤,3xps2javxrjtsxu,栀***,未知,2025/4/26 23:08,4盒继续上没有抢到,1
1572247695,美容护肤,3xscy83fvqyebag,枫***,未知,2025/4/26 23:08,拍不到四盒继续上,1
1572247695,美容护肤,3xfbjazbmeum9y2,手***,未知,2025/4/26 23:08,没有抢到,1
1572247695,美容护肤,3xysa5h2bm9nvyg,冬***,未知,2025/4/26 23:08,"看到了,牛牛牛",0
1572247695,美容护肤,3xi2trvck3wxsde,淡***,未知,2025/4/26 23:08,上車美女,0
1572247695,美容护肤,3xwh2ugarv7dn7m,往***,未知,2025/4/26 23:08,泪沟严重可以用吗,1
1572247695,美容护肤,3xdfm7xeg8mpjm9,L***,未知,2025/4/26 23:08,没上车,0
1572247695,美容护肤,3xmuzgpp5qkvxbq,快***,未知,2025/4/26 23:08,抢到了,0
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:08,"老公给我买的6500块一盒,今天好便宜,拍不到",1
1572247695,美容护肤,3xrpbwth353fqrs,欢***,未知,2025/4/26 23:08,眼袋大有用吗,1
1572247695,美容护肤,3xeaqjzupfj3p62,素***,未知,2025/4/26 23:08,己拍完了加急发货,1
1572247695,美容护肤,3xa3knb4g9vjzpi,彩***,未知,2025/4/26 23:08,抢到了[龇牙],0
1572247695,美容护肤,3xqiquhpbkzz546,舒***,未知,2025/4/26 23:08,几天用一次,1
1572247695,美容护肤,3xewyf6phkym97a,曾***,未知,2025/4/26 23:08,这么好用吗,1
1572247695,美容护肤,3xyxb6c6jw5ng6i,梅***,未知,2025/4/26 23:08,洗澡脸用吗,1
1572247695,美容护肤,3xick3r2mcukdri,飘***,未知,2025/4/26 23:08,一针能用几次,1
1572247695,美容护肤,3xre45bcsdh6r5s,付***,未知,2025/4/26 23:08,[赞][赞][赞][666][666][666][爱心][爱心][爱心][,0
1572247695,美容护肤,3xz2258hzaqkg2m,若***,未知,2025/4/26 23:08,"我双下巴严重,体验过6针就好了",1
1572247695,美容护肤,3xqvj96zyr6h7ni,焦***,未知,2025/4/26 23:08,可以眼纹吗,1
1572247695,美容护肤,3x9bhgjrfk6juj2,T***,未知,2025/4/26 23:08,1针可以用多久呢,1
1572247695,美容护肤,3xg9pjerphm3ec2,茶***,未知,2025/4/26 23:08,拍到了加急,0
1572247695,美容护肤,3xhakf7idg52dbg,丹***,未知,2025/4/26 23:08,期待有效果,1
1572247695,美容护肤,3xwrcyumkfhaugi,苹***,未知,2025/4/26 23:08,四盒继续上没有抢到,1
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:08,"我去美容院做的,一针都要1300,今天福利好大,抢不到",1
1572247695,美容护肤,3xs9bsbfpksm4wc,想***,未知,2025/4/26 23:08,什么时候用,1
1572247695,美容护肤,3xj9gfq38hgrnxe,忻***,未知,2025/4/26 23:08,四盒在上点没拍到,1
1572247695,美容护肤,3xpag3sh6uuerae,金***,未知,2025/4/26 23:08,"拍完了,加急",1
1572247695,美容护肤,3xeest3e34y9n2u,半***,未知,2025/4/26 23:08,四盒加单,1
1572247695,美容护肤,3x9q5m4nt2if3be,周***,未知,2025/4/26 23:08,拍了加急,1
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:08,"6500一盒上回买过,今天好划算,抢不到",1
1572247695,美容护肤,3x8rxfbnmir8imi,许***,未知,2025/4/26 23:08,眼袋行吗,1
1572247695,美容护肤,3x5dscbqqtybwvi,夏***,未知,2025/4/26 23:08,四盒接着上没拍到,1
1572247695,美容护肤,3xz2258hzaqkg2m,若***,未知,2025/4/26 23:08,"我泪沟长很多年了,用20针全好了",1
1572247695,美容护肤,3xghimxfs973ata,欣***,未知,2025/4/26 23:08,刚刚忘记多买一单,1
1572247695,美容护肤,3xsyr8tt99un549,快***,未知,2025/4/26 23:08,多长时候,0
1572247695,美容护肤,3xscy83fvqyebag,枫***,未知,2025/4/26 23:09,四盒再上点没抢到,1
1572247695,美容护肤,3x42jtd4vc6q3fa,幸***,未知,2025/4/26 23:09,颈纹管用吗,1
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:09,一百个推荐我的法令纹用了11针都消掉了,1
1572247695,美容护肤,3xp3xjbnd22pphq,夜***,未知,2025/4/26 23:09,在上点,1
1572247695,美容护肤,3xz4yrp3bjbv2fe,元***,未知,2025/4/26 23:09,"主播老师晚上好,我先已拍了,是2盒,给我补2盒吧,谢谢老师",0
1572247695,美容护肤,3xa29p3ys4c22is,丽***,未知,2025/4/26 23:09,"没有没有抢到,没上车",0
1572247695,美容护肤,3x8rjresnn996tc,真***,未知,2025/4/26 23:09,眼袋泪沟可以用吗,1
1572247695,美容护肤,3xps2javxrjtsxu,栀***,未知,2025/4/26 23:09,四盒加单的,1
1572247695,美容护肤,3xikvhfabpp6h49,平***,未知,2025/4/26 23:09,"我都是6500一盒买的,今天福利好大,抢不到",1
1572247695,美容护肤,3xeest3e34y9n2u,半***,未知,2025/4/26 23:09,四盒加单在上点,1
1572247695,美容护肤,3xycns75eie7khs,许***,未知,2025/4/26 23:09,做了一个疗程皱纹消了,1
1572247695,美容护肤,3xftzbwh2vxkkcs,紫***,未知,2025/4/26 23:09,我先拍的是4盒吗,1
1572247695,美容护肤,3x8az3qvuddy3y6,如***,未知,2025/4/26 23:09,"已拍,加急",1
1572247695,美容护肤,3xrq2zm9tkhedqk,迪***,未知,2025/4/26 23:09,前面拍的也是四盒吧,1
